cenus	name	mother	block	poss	xcoord	ycoord	treat	col.E	tag	sp	dia	height	leaf	sday	surv	Bleaf	Bstem	Broot	Btotal
4	B130	DL_m_3	B	130	5	8	15	red	B_Dry_130	Dry	6.1	620	17	84	1	3917.2	5730.2	2053.2	11700.6
4	B131	Sp_m_1	B	131	5.5	8	0	white	B_Spar_131	Spar	5.72	490	10	84	1	1469.6	4294.7	3263.3	9027.6
4	B132	Ptom_3	B	132	6	8	9	black	B_Ptom_132	Ptom	NA	NA	NA	48	0	NA	NA	NA	NA
4	B133	SP_m_5	B	133	6.5	8	9	black	B_Spar_133	Spar	5.72	480	6	84	1	612.4	3096.8	1529.9	5239.1
4	B134	Sbec_Sfr	B	134	7	8	21	green	B_Sbec_134	Sbec	NA	NA	NA	54	0	NA	NA	NA	NA
4	B135	DL_m_1	B	135	7.5	8	12	blue	B_Dry_135	Dry	4.68	648	16	84	1	5543.9	9082.3	4324.1	18950.3
4	B136	Pt_m_4	B	136	8	8	15	red	B_Ptom_136	Ptom	8.12	420	0	84	1	0	2423.5	2609	5032.5
4	B137	DL_m_7	B	137	4.5	8.5	9	black	B_Dry_137	Dry	3.91	692	14	84	1	4492.6	7959.4	3837.5	16289.5
4	B138	Pm_m_5	B	138	5	8.5	18	silver	B_Pmal_138	Pmal	NA	NA	NA	69	0	NA	NA	NA	NA
4	B139	9K_Sxan_29	B	139	5.5	8.5	21	green	B_Sxan_139	Sxan	NA	NA	NA	35	0	NA	NA	NA	NA
4	B140	Pmal_1_RDC	B	140	6	8.5	3	orange	B_Pmal_140	Pmal	6.57	415	0	84	1	0	1389.3	963.5	2352.8
4	B141	12H_Slep_8	B	141	6.5	8.5	9	black	B_Slep_141	Slep	4.25	570	4	84	1	1185.3	3713.1	1721.8	6620.2
4	B142	9Q_Spar_10	B	142	7	8.5	18	silver	B_Spar_142	Spar	4.07	490	1	84	1	180.2	1824.9	1354	3359.1
4	B143	9I_Ptom_5	B	143	7.5	8.5	18	silver	B_Ptom_143	Ptom	NA	NA	NA	69	0	NA	NA	NA	NA
4	B144	SHOREABECCARINA_Sbec	B	144	8	8.5	12	blue	B_Sbec_144	Sbec	5.53	460	1	84	1	488.8	2575.1	1257.2	4321.1
4	B145	Pt_m_1	B	145	4.5	9	12	blue	B_Ptom_145	Ptom	NA	NA	NA	54	0	NA	NA	NA	NA
4	B146	Ptom_3	B	146	5	9	0	white	B_Ptom_146	Ptom	4.54	285	6	84	1	2222	2633.5	1834.2	6689.7
4	B147	SS	B	147	5.5	9	15	red	B_Ssem_147	Ssem	NA	NA	NA	83	0	NA	NA	NA	NA
4	B148	DL_Tawau	B	148	6	9	12	blue	B_Dry_148	Dry	6.55	610	22	84	1	5377.8	7350.4	3286.3	16014.5
4	B149	12H_Slep_8	B	149	6.5	9	0	white	B_Slep_149	Slep	3.34	563	14	84	1	2345.1	3542.6	2201.5	8089.2
4	B150	Ssem_ou	B	150	7	9	3	orange	B_Ssem_150	Ssem	4.06	289	4	84	1	365.9	1225.4	1239.5	2830.8
4	B151	SJ_m_10	B	151	7.5	9	21	green	B_Sjoh_151	Sjoh	7.47	310	0	84	1	0	1480.9	799.9	2280.8
4	B152	DL_Tawau	B	152	8	9	21	green	B_Dry_152	Dry	5.52	578	20	84	1	3894.7	1652.3	1537.3	7084.3
4	B153	SP_m_5	B	153	4.5	9.5	0	white	B_Spar_153	Spar	6.61	579	15	84	1	1378.2	4439.5	2551.2	8368.9
4	B154	Slep_1	B	154	5	9.5	3	orange	B_Slep_154	Slep	7.13	532	7	84	1	1184.1	4384.2	4287.2	9855.5
4	B155	SHOREABECCARINA_Sbec	B	155	5.5	9.5	6	yellow	B_Sbec_155	Sbec	7.42	430	5	84	1	2237.5	5854	2459.9	10551.4
4	B156	Ssmi_Tawau	B	156	6	9.5	3	orange	B_Ssmi_156	Ssmi	4.75	389	4	84	1	3008.9	4065.3	3590.2	10664.4
4	B157	SS	B	157	6.5	9.5	21	green	B_Ssem_157	Ssem	8.44	320	0	84	1	0	1880.4	992.8	2873.2
4	B158	SL_m_72	B	158	7	9.5	6	yellow	B_Slep_158	Slep	5	491	8	84	1	1604.3	0	2710.1	4314.4
4	B159	Sbec_Sfr	B	159	7.5	9.5	9	black	B_Sbec_159	Sbec	3.13	292	0	84	1	0	1755.2	1250.6	3005.8
4	B160	9K_Sxan_29	B	160	8	9.5	15	red	B_Sxan_160	Sxan	3.21	250	0	84	1	0	588.6	646.8	1235.4
4	C1	Dl_m_4	C	1	9	0	0	white	C_Dry_1	Dry	6.21	470	23	84	1	6946.7	9436.9	4546.2	20929.8
4	C2	DL_Tawau	C	2	9.5	0	3	orange	C_Dry_2	Dry	4.24	565	20	84	1	6946.7	5649.2	2152.4	14748.3
4	C3	Pmal_1_RDC	C	3	10	0	6	yellow	C_Pmal_3	Pmal	4	362	0	84	1	0	1882	1316.9	3198.9
4	C4	Ssmi_5	C	4	10.5	0	12	blue	C_Ssmi_4	Ssmi	6.76	504	0	84	1	0	3283.9	3010.8	6294.7
4	C5	Pt_m_4	C	5	11	0	21	green	C_Ptom_5	Ptom	NA	NA	NA	32	0	NA	NA	NA	NA
4	C6	Sbec_Sfr	C	6	11.5	0	12	blue	C_Sbec_6	Sbec	NA	NA	NA	37	0	NA	NA	NA	NA
4	C7	ou_sxan_2	C	7	12	0	6	yellow	C_Sxan_7	Sxan	NA	NA	NA	42	0	NA	NA	NA	NA
4	C8	9P_Spar_2	C	8	12.5	0	12	blue	C_Spar_8	Spar	NA	NA	NA	33	0	NA	NA	NA	NA
4	C9	8K_SJoh_8	C	9	9	0.5	3	orange	C_Sjoh_9	Sjoh	4.25	363	4	84	1	1211	1939.8	2609	5759.8
4	C10	Pt_m_1	C	10	9.5	0.5	12	blue	C_Ptom_10	Ptom	NA	NA	NA	14	0	NA	NA	NA	NA
4	C11	Ssmi_Tawau	C	11	10	0.5	9	black	C_Ssmi_11	Ssmi	5.23	502	4	84	1	2520	5485.4	2187.1	10192.5
4	C12	SP_m_5	C	12	10.5	0.5	0	white	C_Spar_12	Spar	6.48	467	10	84	1	1775.9	3421.8	1557.3	6755
4	C13	Ssmi_4	C	13	11	0.5	21	green	C_Ssmi_13	Ssmi	5.36	510	0	84	1	0	3428	2268.4	5696.4
4	C14	12I_Slep_3	C	14	11.5	0.5	6	yellow	C_Slep_14	Slep	8.3	523	21	84	1	1931	7265.7	3248.6	12445.3
4	C15	Ptom_4	C	15	12	0.5	21	green	C_Ptom_15	Ptom	NA	NA	NA	47	0	NA	NA	NA	NA
4	C16	Sp_m_3	C	16	12.5	0.5	9	black	C_Spar_16	Spar	4.88	380	5	84	1	782.3	1503.5	822.8	3108.6
4	C17	9H_Ssmi_4	C	17	9	1	3	orange	C_Ssmi_17	Ssmi	7.75	520	4	84	1	2340	5192	2328.7	9860.7
4	C18	Ptom_4	C	18	9.5	1	15	red	C_Ptom_18	Ptom	NA	NA	NA	42	0	NA	NA	NA	NA
4	C19	Spar_1	C	19	10	1	18	silver	C_Spar_19	Spar	NA	NA	NA	14	0	NA	NA	NA	NA
4	C20	11H_Sxan_1	C	20	10.5	1	15	red	C_Sxan_20	Sxan	NA	NA	NA	34	0	NA	NA	NA	NA
4	C21	8m_Sxan_3	C	21	11	1	12	blue	C_Sxan_21	Sxan	NA	NA	NA	48	0	NA	NA	NA	NA
4	C22	DL_Tawau	C	22	11.5	1	12	blue	C_Dry_22	Dry	6.78	551	16	84	1	3635.3	3803.3	2468.5	9907.1
4	C23	DL_m_3	C	23	12	1	6	yellow	C_Dry_23	Dry	6.57	379	7	84	1	692.1	2388	1919.7	4999.8
4	C24	Ssmi_m_2	C	24	12.5	1	0	white	C_Ssmi_24	Ssmi	5.55	367	4	84	1	2411.2	3194.8	1704.2	7310.2
4	C25	8Pslep_2	C	25	9	1.5	3	orange	C_Slep_25	Slep	10.81	615	8	84	1	916.7	7019	5471.6	13407.3
4	C26	DL_Tawau	C	26	9.5	1.5	18	silver	C_Dry_26	Dry	5.69	592	12	84	1	2633.1	4114	1598.9	8346
4	C27	Sbec_Sfr	C	27	10	1.5	21	green	C_Sbec_27	Sbec	4.05	240	2	84	1	673.7	1253.9	618.4	2546
4	C28	8K_SJoh_8	C	28	10.5	1.5	0	white	C_Sjoh_28	Sjoh	5.73	500	3	84	1	952.8	2468.7	1339.1	4760.6
4	C29	SHOREABECCARINA_Sbec	C	29	11	1.5	15	red	C_Sbec_29	Sbec	NA	NA	NA	77	0	NA	NA	NA	NA
4	C30	Sbec_Sfr	C	30	11.5	1.5	0	white	C_Sbec_30	Sbec	7.64	515	6	84	1	6783.2	4410	2447.5	13640.7
4	C31	SP_m_5	C	31	12	1.5	9	black	C_Spar_31	Spar	5.63	400	3	84	1	1030	2636.8	1645.5	5312.3
4	C32	Ssmi_5	C	32	12.5	1.5	15	red	C_Ssmi_32	Ssmi	NA	NA	NA	66	0	NA	NA	NA	NA
4	C33	Ssmi_Tawau	C	33	9	2	6	yellow	C_Ssmi_33	Ssmi	9.36	511	5	84	1	3960	8295.5	2174.5	14430
4	C34	SJ_m_10	C	34	9.5	2	12	blue	C_Sjoh_34	Sjoh	5.83	412	6	84	1	1430.1	2530.1	2064	6024.2
4	C35	Slep_m_122	C	35	10	2	15	red	C_Slep_35	Slep	5.83	470	5	84	1	793.8	2375.1	873.1	4042
4	C36	9P_Slep_2	C	36	10.5	2	18	silver	C_Slep_36	Slep	NA	NA	NA	56	0	NA	NA	NA	NA
4	C37	DL_m_7	C	37	11	2	15	red	C_Dry_37	Dry	6.56	620	21	84	1	5098.7	2126.6	2648.5	9873.8
4	C38	SS	C	38	11.5	2	18	silver	C_Ssem_38	Ssem	3.73	270	1	84	1	170.9	1117.2	657.9	1946
4	C39	SS	C	39	12	2	0	white	C_Ssem_39	Ssem	7.18	440	12	84	1	2913.1	4472.8	3994.9	11380.8
4	C40	S.Joh_m_7	C	40	12.5	2	15	red	C_Sjoh_40	Sjoh	NA	NA	NA	66	0	NA	NA	NA	NA
4	C41	SL_m_114	C	41	9	2.5	21	green	C_Slep_41	Slep	4.92	525	3	84	1	641.7	2394.2	1327.8	4363.7
4	C42	SHOREABECCARINA_Sbec	C	42	9.5	2.5	9	black	C_Sbec_42	Sbec	5.98	333	4	84	1	2320	3111.1	1479.5	6910.6
4	C43	9J_Ptom_14	C	43	10	2.5	6	yellow	C_Ptom_43	Ptom	3.23	160	2	84	1	530.3	767.3	905.3	2202.9
4	C44	SS	C	44	10.5	2.5	3	orange	C_Ssem_44	Ssem	5.35	346	5	84	1	1976.5	2534.2	1312.4	5823.1
4	C45	9P_Slep_2	C	45	11	2.5	0	white	C_Slep_45	Slep	5.47	356	2	84	1	815.1	2765	1789.7	5369.8
4	C46	8m_SJoh_9	C	46	11.5	2.5	9	black	C_Sjoh_46	Sjoh	5.05	365	1	84	1	680.1	1531.2	991.2	3202.5
4	C47	DL_m_6	C	47	12	2.5	0	white	C_Dry_47	Dry	4.43	328	7	84	1	1268.1	1437.5	942.1	3647.7
4	C48	Ssmi_Tawau	C	48	12.5	2.5	12	blue	C_Ssmi_48	Ssmi	9.45	430	3	84	1	2620	5449.9	3785.9	11855.8
4	C49	Ptom_2_RDC	C	49	9	3	18	silver	C_Ptom_49	Ptom	NA	NA	NA	31	0	NA	NA	NA	NA
4	C50	DL_m_1	C	50	9.5	3	9	black	C_Dry_50	Dry	NA	NA	NA	44	0	NA	NA	NA	NA
4	C51	SL_m_6	C	51	10	3	12	blue	C_Slep_51	Slep	3.95	465	3	84	1	474.2	1605.2	548.4	2627.8
4	C52	Sp_m_3	C	52	10.5	3	15	red	C_Spar_52	Spar	4.49	410	0	84	1	0	1799.9	983.7	2783.6
4	C53	Ptom_3	C	53	11	3	6	yellow	C_Ptom_53	Ptom	NA	NA	NA	41	0	NA	NA	NA	NA
4	C54	DL_Tawau	C	54	11.5	3	15	red	C_Dry_54	Dry	5.54	430	8	84	1	1190.1	804.2	938.8	2933.1
4	C55	9L_Pmal_7	C	55	12	3	12	blue	C_Pmal_55	Pmal	NA	NA	NA	48	0	NA	NA	NA	NA
4	C56	SHOREABECCARINA_Sbec	C	56	12.5	3	18	silver	C_Sbec_56	Sbec	5.74	362	0	84	1	0	1898.8	1721.5	3620.3
4	C57	SS	C	57	9	3.5	15	red	C_Ssem_57	Ssem	1.92	150	0	84	1	0	337.5	365	702.5
4	C58	Pmal_m_1	C	58	9.5	3.5	18	silver	C_Pmal_58	Pmal	NA	NA	NA	72	0	NA	NA	NA	NA
4	C59	DL_m_2	C	59	10	3.5	18	silver	C_Dry_59	Dry	7.29	701	16	84	1	3995.5	8470.9	2477.9	14944.3
4	C60	Sbec_Sfr	C	60	10.5	3.5	3	orange	C_Sbec_60	Sbec	5.08	340	4	84	1	2360	2701.3	1562.8	6624.1
4	C61	8n_Sxan	C	61	11	3.5	0	white	C_Sxan_61	Sxan	6.42	440	10	84	1	4896.6	4186.3	2627.1	11710
4	C62	SS	C	62	11.5	3.5	12	blue	C_Ssem_62	Ssem	NA	NA	NA	14	0	NA	NA	NA	NA
4	C63	Ssem_ou	C	63	12	3.5	21	green	C_Ssem_63	Ssem	4.04	350	4	84	1	565.2	2109.5	1954.2	4628.9
4	C64	All_Ptom_4	C	64	12.5	3.5	3	orange	C_Ptom_64	Ptom	NA	NA	NA	34	0	NA	NA	NA	NA
4	C65	SS	C	65	9	4	18	silver	C_Ssem_65	Ssem	NA	NA	NA	53	0	NA	NA	NA	NA
4	C66	9H_Ssmi_4	C	66	9.5	4	18	silver	C_Ssmi_66	Ssmi	6.07	460	2	84	1	970	4745	2094.8	7809.8
4	C67	8L_Pmal_9	C	67	10	4	9	black	C_Pmal_67	Pmal	4.26	315	2	84	1	737.8	1585	1571.9	3894.7
4	C68	8L_Ptom_6	C	68	10.5	4	3	orange	C_Ptom_68	Ptom	1.73	130	1	84	1	317.2	633.2	786.8	1737.2
4	C69	SJ_m_1	C	69	11	4	0	white	C_Sjoh_69	Sjoh	4.35	478	5	84	1	949.7	2746.1	1109.7	4805.5
4	C70	Ssmi_4	C	70	11.5	4	0	white	C_Ssmi_70	Ssmi	9.3	530	2	84	1	2505.9	8044.8	6443.2	16993.9
4	C71	Pt_m_4	C	71	12	4	0	white	C_Ptom_71	Ptom	7.24	470	7	84	1	2361.9	5364	4628.5	12354.4
4	C72	SHOREABECCARINA_Sbec	C	72	12.5	4	0	white	C_Sbec_72	Sbec	7.47	370	6	84	1	4152.4	4111	3724.5	11987.9
4	C73	8K_SJoh_8	C	73	9	4.5	6	yellow	C_Sjoh_73	Sjoh	4.24	290	2	84	1	620	1229.8	866.6	2716.4
4	C74	12H_Pmal_1	C	74	9.5	4.5	21	green	C_Pmal_74	Pmal	NA	NA	NA	14	0	NA	NA	NA	NA
4	C75	Sbec_Sfr	C	75	10	4.5	9	black	C_Sbec_75	Sbec	4.04	240	2	84	1	1000	1135.4	703.6	2839
4	C76	SS	C	76	10.5	4.5	21	green	C_Ssem_76	Ssem	4.77	445	4	84	1	850	2273.5	1223	4346.5
4	C77	Slep_m_2	C	77	11	4.5	9	black	C_Slep_77	Slep	6.12	473	4	84	1	802.35	3049.7	1715.1	5567.15
4	C78	9P_Spar_2	C	78	11.5	4.5	3	orange	C_Spar_78	Spar	NA	NA	NA	69	0	NA	NA	NA	NA
4	C79	Slep_1	C	79	12	4.5	12	blue	C_Slep_79	Slep	6.64	340	5	84	1	719.8	2032.4	1204.7	3956.9
4	C80	8Pslep_2	C	80	12.5	4.5	6	yellow	C_Slep_80	Slep	9.86	546	14	84	1	1372.7	6645.8	3031.7	11050.2
4	C81	SJ_m_1	C	81	9	5	18	silver	C_Sjoh_81	Sjoh	NA	NA	NA	39	0	NA	NA	NA	NA
4	C82	Sp_m_4	C	82	9.5	5	21	green	C_Spar_82	Spar	NA	NA	NA	40	0	NA	NA	NA	NA
4	C83	Pmal_Tawau	C	83	10	5	15	red	C_Pmal_83	Pmal	5.31	420	1	84	1	186.1	2677.4	2157.8	5021.3
4	C84	8m_Sxan_3	C	84	10.5	5	9	black	C_Sxan_84	Sxan	6.21	420	6	84	1	3303.5	1814.4	1302.5	6420.4
4	C85	SHOREABECCARINA_Sbec	C	85	11	5	18	silver	C_Sbec_85	Sbec	4.32	350	0	84	1	0	1097.6	819.5	1917.1
4	C86	Sxan_1	C	86	11.5	5	21	green	C_Sxan_86	Sxan	NA	NA	NA	35	0	NA	NA	NA	NA
4	C87	All_Pmal_1	C	87	12	5	12	blue	C_Pmal_87	Pmal	NA	NA	NA	48	0	NA	NA	NA	NA
4	C88	DL_Tawau	C	88	12.5	5	21	green	C_Dry_88	Dry	4.48	472	8	84	1	1212.8	1793.5	810.1	3816.4
4	C89	Pmal_1_RDC	C	89	9	5.5	3	orange	C_Pmal_89	Pmal	7.79	440	4	84	1	3092.3	6089	4585.9	13767.2
4	C90	9K_Sxan_2	C	90	9.5	5.5	21	green	C_Sxan_90	Sxan	NA	NA	NA	32	0	NA	NA	NA	NA
4	C91	9P_Spar_2	C	91	10	5.5	18	silver	C_Spar_91	Spar	NA	NA	NA	31	0	NA	NA	NA	NA
4	C92	Pm_m_5	C	92	10.5	5.5	15	red	C_Pmal_92	Pmal	NA	NA	NA	41	0	NA	NA	NA	NA
4	C93	SHOREABECCARINA_Sbec	C	93	11	5.5	21	green	C_Sbec_93	Sbec	NA	NA	NA	38	0	NA	NA	NA	NA
4	C94	Ptom_m_3	C	94	11.5	5.5	15	red	C_Ptom_94	Ptom	5.49	422	4	84	1	1362.7	2377.1	1367.9	5107.7
4	C95	8n_Sxan	C	95	12	5.5	6	yellow	C_Sxan_95	Sxan	NA	NA	NA	47	0	NA	NA	NA	NA
4	C96	DL_m_1	C	96	12.5	5.5	6	yellow	C_Dry_96	Dry	4.88	730	15	84	1	4066.3	8579.9	3834.5	16480.7
4	C97	9Q_Spar_10	C	97	9	6	0	white	C_Spar_97	Spar	5.75	280	13	84	1	2033.6	2261.8	1314.8	5610.2
4	C98	SS	C	98	9.5	6	0	white	C_Ssem_98	Ssem	5.48	280	13	84	1	3138.2	3172.5	3024.2	9334.9
4	C99	Sbec_Sfr	C	99	10	6	6	yellow	C_Sbec_99	Sbec	NA	NA	NA	49	0	NA	NA	NA	NA
4	C100	Sxan_1	C	100	10.5	6	0	white	C_Sxan_100	Sxan	6.12	310	9	84	1	4832.9	2908	1966.7	9707.6
4	C101	SS	C	101	11	6	6	yellow	C_Ssem_101	Ssem	4.74	310	4	84	1	774.1	1927.7	1475	4176.8
4	C102	8m_Sxan_3	C	102	11.5	6	12	blue	C_Sxan_102	Sxan	NA	NA	NA	31	0	NA	NA	NA	NA
4	C103	SS	C	103	12	6	12	blue	C_Ssem_103	Ssem	5.8	400	7	84	1	2290.4	3579.1	1861.9	7731.4
4	C104	9L_Pmal_9	C	104	12.5	6	6	yellow	C_Pmal_104	Pmal	NA	NA	NA	82	0	NA	NA	NA	NA
4	C105	8m_SJoh_7	C	105	9	6.5	6	yellow	C_Sjoh_105	Sjoh	5.54	370	4	84	1	2040	2865.2	1664	6569.2
4	C106	SP_m_7	C	106	9.5	6.5	15	red	C_Spar_106	Spar	NA	NA	NA	35	0	NA	NA	NA	NA
4	C107	SL_m_6	C	107	10	6.5	3	orange	C_Slep_107	Slep	7.78	453	17	84	1	1565	4222.8	2417.1	8204.9
4	C108	8L_SJoh_50	C	108	10.5	6.5	9	black	C_Sjoh_108	Sjoh	5.51	400	3	84	1	910	2281	1137.2	4328.2
4	C109	Sbec_Sfr	C	109	11	6.5	15	red	C_Sbec_109	Sbec	NA	NA	NA	38	0	NA	NA	NA	NA
4	C110	SS	C	110	11.5	6.5	9	black	C_Ssem_110	Ssem	3.17	190	4	84	1	440.2	744.1	577.3	1761.6
4	C111	Pmal_m_2	C	111	12	6.5	18	silver	C_Pmal_111	Pmal	NA	NA	NA	74	0	NA	NA	NA	NA
4	C112	SHOREABECCARINA_Sbec	C	112	12.5	6.5	6	yellow	C_Sbec_112	Sbec	7.81	500	5	84	1	3740	6342.6	4420	14502.6
4	C113	Ptom_3	C	113	9	7	9	black	C_Ptom_113	Ptom	4.21	230	0	84	1	0	1266	1125.2	2391.2
4	C114	Slep_1	C	114	9.5	7	18	silver	C_Slep_114	Slep	3.24	290	0	84	1	0	786.7	686.2	1472.9
4	C115	SP_m_7	C	115	10	7	6	yellow	C_Spar_115	Spar	2.94	350	0	84	1	0	839.6	562.9	1402.5
4	C116	DL_m_1	C	116	10.5	7	12	blue	C_Dry_116	Dry	7.8	695	11	84	1	3207.4	8217.9	3575.3	15000.6
4	C117	Ssmi_4	C	117	11	7	3	orange	C_Ssmi_117	Ssmi	7.9	450	3	84	1	1620	4777.9	3038.8	9436.7
4	C118	Ssmi_m_2	C	118	11.5	7	9	black	C_Ssmi_118	Ssmi	NA	NA	NA	39	0	NA	NA	NA	NA
4	C119	Sp_m_4	C	119	12	7	3	orange	C_Spar_119	Spar	4.44	290	7	84	1	810	1310.4	1046.1	3166.5
4	C120	Dl_m_4	C	120	12.5	7	3	orange	C_Dry_120	Dry	8.88	500	17	84	1	3691.2	9123.4	3724.8	16539.4
4	C121	Ptom_m_3	C	121	9	7.5	12	blue	C_Ptom_121	Ptom	NA	NA	NA	55	0	NA	NA	NA	NA
4	C122	9K_Sxan_29	C	122	9.5	7.5	15	red	C_Sxan_122	Sxan	NA	NA	NA	40	0	NA	NA	NA	NA
4	C123	ou_SJoh_23A	C	123	10	7.5	21	green	C_Sjoh_123	Sjoh	NA	NA	NA	41	0	NA	NA	NA	NA
4	C124	DL_m_3	C	124	10.5	7.5	9	black	C_Dry_124	Dry	6.47	532	17	84	1	3876.88	5239.4	2647.7	11763.98
4	C125	Pm_m_5	C	125	11	7.5	0	white	C_Pmal_125	Pmal	6.07	390	5	84	1	2414.5	4414.3	1919.4	8748.2
4	C126	All_Ptom_4	C	126	11.5	7.5	9	black	C_Ptom_126	Ptom	7.48	310	4	84	1	2962.1	4361.7	2413.2	9737
4	C127	Ssmi_Tawau	C	127	12	7.5	15	red	C_Ssmi_127	Ssmi	5.46	390	0	84	1	0	2638.3	3090.1	5728.4
4	C128	Ssem_ou	C	128	12.5	7.5	6	yellow	C_Ssem_128	Ssem	6.92	370	7	84	1	2096.9	4172.5	3836	10105.4
4	C129	Sp_m_1	C	129	9	8	21	green	C_Spar_129	Spar	5.24	390	0	84	1	0	1770.3	1157.1	2927.4
4	C130	Sxan_3_RDC	C	130	9.5	8	9	black	C_Sxan_130	Sxan	NA	NA	NA	58	0	NA	NA	NA	NA
4	C131	SJ_m_6	C	131	10	8	18	silver	C_Sjoh_131	Sjoh	NA	NA	NA	83	0	NA	NA	NA	NA
4	C132	Spar_1	C	132	10.5	8	12	blue	C_Spar_132	Spar	3.72	320	1	84	1	196.2	324.3	1039.8	1560.3
4	C133	9L_Pmal_7	C	133	11	8	0	white	C_Pmal_133	Pmal	6.44	300	3	84	1	1205.1	2391.3	1690.5	5286.9
4	C134	SP_m_5	C	134	11.5	8	6	yellow	C_Spar_134	Spar	6.41	510	6	84	1	1180	3239.3	1606.2	6025.5
4	C135	Ptom_1_RDC	C	135	12	8	0	white	C_Ptom_135	Ptom	6.52	390	11	84	1	3133	3591.9	2047.2	8772.1
4	C136	Ssem_ou	C	136	12.5	8	3	orange	C_Ssem_136	Ssem	4.29	260	6	84	1	714.5	1678.8	1569.1	3962.4
4	C137	SHOREABECCARINA_Sbec	C	137	9	8.5	12	blue	C_Sbec_137	Sbec	NA	NA	NA	15	0	NA	NA	NA	NA
4	C138	SHOREABECCARINA_Sbec	C	138	9.5	8.5	3	orange	C_Sbec_138	Sbec	6.59	380	7	84	1	2410	3498.6	2730.1	8638.7
4	C139	8m_Sxan_3	C	139	10	8.5	18	silver	C_Sxan_139	Sxan	NA	NA	NA	34	0	NA	NA	NA	NA
4	C140	Pt_m_1	C	140	10.5	8.5	18	silver	C_Ptom_140	Ptom	NA	NA	NA	66	0	NA	NA	NA	NA
4	C141	8m_SJoh_6	C	141	11	8.5	21	green	C_Sjoh_141	Sjoh	NA	NA	NA	67	0	NA	NA	NA	NA
4	C142	SS	C	142	11.5	8.5	15	red	C_Ssem_142	Ssem	3.66	210	0	84	1	0	756.4	2322.3	3078.7
4	C143	9K_Sxan_29	C	143	12	8.5	3	orange	C_Sxan_143	Sxan	NA	NA	NA	69	0	NA	NA	NA	NA
4	C144	Ssmi_4	C	144	12.5	8.5	21	green	C_Ssmi_144	Ssmi	6.69	400	4	84	1	2085.5	483.6	1910.2	4479.3
4	C145	12H_Pmal_1	C	145	9	9	21	green	C_Pmal_145	Pmal	NA	NA	NA	54	0	NA	NA	NA	NA
4	C146	8m_SJoh_7	C	146	9.5	9	12	blue	C_Sjoh_146	Sjoh	NA	NA	NA	30	0	NA	NA	NA	NA
4	C147	8Q_Slep_4	C	147	10	9	21	green	C_Slep_147	Slep	6.57	435	3	84	1	668.6	2321.4	1371.4	4361.4
4	C148	Ssmi_19	C	148	10.5	9	18	silver	C_Ssmi_148	Ssmi	9.06	490	4	84	1	3530	1002.7	2541.3	7074
4	C149	ou_SJoh_23A	C	149	11	9	15	red	C_Sjoh_149	Sjoh	NA	NA	NA	31	0	NA	NA	NA	NA
4	C150	8_m_Pmal_8	C	150	11.5	9	3	orange	C_Pmal_150	Pmal	8.22	510	7	84	1	4466.6	7343.9	4664.3	16474.8
4	C151	8L_SJoh_50	C	151	12	9	3	orange	C_Sjoh_151	Sjoh	7.89	378	2	84	1	1820	2742.8	2176.1	6738.9
4	C152	11H_Sxan_1	C	152	12.5	9	18	silver	C_Sxan_152	Sxan	NA	NA	NA	58	0	NA	NA	NA	NA
4	C153	Pm_m_3	C	153	9	9.5	9	black	C_Pmal_153	Pmal	3.74	300	3	84	1	464.5	1347.5	654.6	2466.6
4	C154	8L_Sxan_10	C	154	9.5	9.5	3	orange	C_Sxan_154	Sxan	NA	NA	NA	72	0	NA	NA	NA	NA
4	C155	SL_m_1	C	155	10	9.5	15	red	C_Slep_155	Slep	3.54	380	0	84	1	0	1028.8	413.6	1442.4
4	C156	Ssmi_19	C	156	10.5	9.5	6	yellow	C_Ssmi_156	Ssmi	NA	NA	NA	44	0	NA	NA	NA	NA
4	C157	DL_m_2	C	157	11	9.5	21	green	C_Dry_157	Dry	8.84	620	12	84	1	3070.7	9416.7	3052.4	15539.8
4	C158	12I_Slep_3	C	158	11.5	9.5	9	black	C_Slep_158	Slep	9.64	630	31	84	1	2262.4	8451.2	2735	13448.6
4	C159	Ssem_ou	C	159	12	9.5	9	black	C_Ssem_159	Ssem	2.96	150	1	84	1	640.1	1037.6	959.8	2637.5
4	C160	SL_m_72	C	160	12.5	9.5	0	white	C_Slep_160	Slep	7.57	480	26	84	1	1193.7	3586.3	2724.9	7504.9
4	D1	Sp_m_1	D	1	13.5	0	3	orange	D_Spar_1	Spar	6.97	510	13	84	1	2600	4493.6	2320.8	9414.4
4	D2	8L_SJoh_50	D	2	14	0	3	orange	D_Sjoh_2	Sjoh	4.94	360	3	84	1	1070.3	2105.6	1492.5	4668.4
4	D3	Slep_m_2	D	3	14.5	0	18	silver	D_Slep_3	Slep	6.25	458	4	84	1	727.5	3869.9	1257.4	5854.8
4	D4	All_Ptom_4	D	4	15	0	12	blue	D_Ptom_4	Ptom	NA	NA	NA	25	0	NA	NA	NA	NA
4	D5	9P_Spar_2	D	5	15.5	0	18	silver	D_Spar_5	Spar	NA	NA	NA	26	0	NA	NA	NA	NA
4	D6	8L_SJoh_50	D	6	16	0	0	white	D_Sjoh_6	Sjoh	7.36	460	3	84	1	1396.2	4263.2	3466.7	9126.1
4	D7	Sp_m_4	D	7	16.5	0	21	green	D_Spar_7	Spar	NA	NA	NA	38	0	NA	NA	NA	NA
